,5,21.8,43.2,88.3,5321,0.92,513,16.3,N/A,704.16,N/A,N/A,191.16,72.85276074,
,5.2,,,,,,,,,,,,,,
,5.4,,,,,,,,,,,,,,
46,0,22.4,42.1,43.2,6787,0.08,58,4.26,N/A,184.032,N/A,N/A,126.032,31.51625804,
,0.6,22.4,43.3,47.6,6687,0.1,68,4.39,N/A,189.648,N/A,N/A,121.648,35.85590146,
,1.2,22.4,44.4,49.2,6690,0.13,89,4.83,N/A,208.656,N/A,N/A,119.656,42.65393758,
,1.8,22.4,45.3,50.6,6499,0.18,127,5.66,N/A,244.512,N/A,N/A,117.512,51.94019107,
,2.4,22.4,46.1,52,6402,0.26,176,6.85,N/A,295.92,N/A,N/A,119.92,59.47553393,
,3,22.4,46.8,53.9,6226,0.38,246,8.76,N/A,378.432,N/A,N/A,132.432,65.00507357,
,3.6,22.4,47.6,57.1,5971,0.5,320,10.65,N/A,460.08,N/A,N/A,140.08,69.5531212,
,4.2,22.4,48.1,60.6,5733,0.66,393,12.85,N/A,555.12,N/A,N/A,162.12,70.79550367,
,4.8,22.4,48.4,65.5,5444,0.84,477,15.43,N/A,666.576,N/A,N/A,189.576,71.55973212,
,5,22.4,49.1,74.1,5360,0.91,503,16.38,N/A,707.616,N/A,N/A,204.616,71.08375164,
,5.2,22.4,50,81.7,5276,0.96,532,17.3,N/A,747.36,N/A,N/A,215.36,71.18390066,
,5.4,,,,,,,,,,,,,,
47,0,22.9,36.7,41.6,6669,0.09,63,4.2,N/A,181.44,N/A,N/A,118.44,34.72222222,
,0.6,22.9,36.9,42.7,6587,0.1,71,4.3,N/A,185.76,N/A,N/A,114.76,38.2213609,
,1.2,22.9,37.2,44.6,6610,0.13,91,4.55,N/A,196.56,N/A,N/A,105.56,46.2962963,
,1.8,22.9,38.2,46.8,6622,0.19,129,5.35,N/A,231.12,N/A,N/A,102.12,55.81516096,
,2.4,22.9,39.2,50.1,6443,0.26,177,6.51,N/A,281.232,N/A,N/A,104.232,62.93736132,
,3,22.7,41.2,56.3,6263,0.36,236,8.13,N/A,351.216,N/A,N/A,115.216,67.1951164,
,3.6,22.7,41.5,58.7,6085,0.49,309,10,N/A,432,N/A,N/A,123,71.52777778,
,4.2,22.7,42.8,63.7,5700,0.65,383,12.2,N/A,527.04,N/A,N/A,144.04,72.67000607,
,4.8,22.7,43.9,72.7,5462,0.82,462,14.85,N/A,641.52,N/A,N/A,179.52,72.01646091,
,5,22.7,44.7,82.5,5317,0.89,494,15.92,N/A,687.744,N/A,N/A,193.744,71.82905267,
,5.2,22.7,45.5,92,5300,0.95,520,16.9,N/A,730.08,N/A,N/A,210.08,71.22507123,
,5.4,,,,,,,,,,,,,,
48,0,23.2,38.2,40.8,6666,0.09,66,4.1,N/A,177.12,N/A,N/A,111.12,37.26287263,
,0.6,22.8,39.6,42.1,6678,0.1,72,4.2,N/A,181.44,N/A,N/A,109.44,39.68253968,
,1.2,22.9,40.2,43.1,6681,0.13,89,4.51,N/A,194.832,N/A,N/A,105.832,45.68038105,
,1.8,22.9,40.8,44.2,6590,0.18,120,5.25,N/A,226.8,N/A,N/A,106.8,52.91005291,
,2.4,22.9,41.6,45.6,6496,0.25,169,6.41,N/A,276.912,N/A,N/A,107.912,61.03021899,
,3,22.7,42.3,48.2,6300,0.35,226,7.85,N/A,339.12,N/A,N/A,113.12,66.6430762,
,3.6,22.7,431,51.1,6130,0.47,304,9.78,N/A,422.496,N/A,N/A,118.496,71.95334394,
,4.2,22.7,44,56.2,5800,0.63,385,11.85,N/A,511.92,N/A,N/A,126.92,75.2070636,
,4.8,22.9,44.7,64.6,5446,0.82,467,14.7,N/A,635.04,N/A,N/A,168.04,73.53867473,
,5,22.9,45.3,74.4,5368,0.88,495,15.62,N/A,674.784,N/A,N/A,179.784,73.35680751,
,5.2,22.4,45.8,83.2,5287,0.95,521,16.8,N/A,725.76,N/A,N/A,204.76,71.78681658,
,5.4,,,,,,,,,,,,,,
49,0,22,26.4,31.4,6555,0.09,64,4.3,N/A,185.76,N/A,N/A,121.76,34.45305771,
,0.6,22,27.3,33.6,6550,0.1,71,4.3,N/A,185.76,N/A,N/A,114.76,38.2213609,
,1.2,22,29.9,37.7,6544,0.13,90,4.8,N/A,207.36,N/A,N/A,117.36,43.40277778,
,1.8,22,32.1,39.3,6450,0.18,125,5.65,N/A,244.08,N/A,N/A,119.08,51.21271714,
,2.4,22,32.3,41.5,6350,0.27,177,6.66,N/A,287.712,N/A,N/A,110.712,61.51985319,
,3,22.1,33.4,43.9,6170,0.37,236,8.25,N/A,356.4,N/A,N/A,120.4,66.21773288,
,3.6,22.1,34.7,46.7,6000,0.49,310,10.2,N/A,440.64,N/A,N/A,130.64,70.35221496,
,4.2,22.1,36.6,52,5650,0.66,390,12.4,N/A,535.68,N/A,N/A,145.68,72.8046595,
,4.8,21.9,37.7,59.2,5390,0.84,470,15.13,N/A,653.616,N/A,N/A,183.616,71.90766444,
,5,21.9,38.7,58.9,5302,0.9,502,16.2,N/A,699.84,N/A,N/A,197.84,71.7306813,
,5.2,21.9,39.9,76,5277,0.97,528,17.2,N/A,743.04,N/A,N/A,215.04,71.05943152,
,5.4,,,,,,,,,,,,,,
50,0,23.3,43.9,50.4,6717,0.09,65,4.4,N/A,190.08,N/A,N/A,125.08,34.19612795,
,0.6,23.3,43.2,51.2,6700,0.1,68,4.5,N/A,194.4,N/A,N/A,126.4,34.97942387,
,1.2,23.2,43,52.8,6625,0.12,85,4.7,N/A,203.04,N/A,N/A,118.04,41.86367218,
,1.8,23.2,43.7,54.1,6600,0.17,115,5.35,N/A,231.12,N/A,N/A,116.12,49.75770163,
,2.4,23.2,44.1,55.9,6445,0.25,170,6.5,N/A,280.8,N/A,N/A,110.8,60.54131054,
,3,23.1,44.1,58.1,6270,0.35,225,8,N/A,345.6,N/A,N/A,120.6,65.10416667,
,3.6,23.1,44.7,61.2,6000,0.47,296,9.75,N/A,421.2,N/A,N/A,125.2,70.27540361,
,4.2,23,45.1,64.7,5780,0.62,377,11.8,N/A,509.76,N/A,N/A,132.76,73.95637163,
,4.8,23.1,46.2,71,5424,0.81,465,14.8,N/A,639.36,N/A,N/A,174.36,72.72897898,
,5,23.1,46.6,78.9,5346,0.59,500,16.02,N/A,692.064,N/A,N/A,192.064,72.2476534,
,5.2,23.1,47.3,90.9,5270,0.96,524,17.09,N/A,738.288,N/A,N/A,214.288,70.97501246,
,5.4,,,,,,,,,,,,,,
51,0,23.2,35.2,40.4,6669,0.09,66,3.98,N/A,171.936,N/A,N/A,105.936,38.38637633,
,0.6,23.1,34.9,41.6,6778,0.1,74,3.86,N/A,166.752,N/A,N/A,92.752,44.37727883,
,1.2,23.1,34.6,42.8,6681,0.13,91,4.2,N/A,181.44,N/A,N/A,90.44,50.15432099,
,1.8,23.1,35.1,44.1,6685,0.18,124,4.96,N/A,214.272,N/A,N/A,90.272,57.87037037,
,2.4,23.1,35.6,45.9,6493,0.25,171,6.03,N/A,260.496,N/A,N/A,89.496,65.64400221,
,3,23.1,36.4,47.9,6310,0.35,229,7.57,N/A,327.024,N/A,N/A,98.024,70.02544156,
,3.6,23.2,36.9,50.3,6134,0.47,302,9.28,N/A,400.896,N/A,N/A,98.896,75.33125798,
,4.2,23.1,36.8,54.2,5810,0.64,390,11.87,N/A,512.784,N/A,N/A,122.784,76.05541515,
,4.8,23.1,37.9,71.2,5452,0.84,475,14.7,14.7,635.04,N/A,N/A,160.04,74.79843789,
,5,23.1,39.3,77.8,5359,0.88,495,15.49,N/A,669.168,N/A,N/A,174.168,73.97245535,
,5.2,23.1,39.3,84.5,5339,0.95,520,16.56,N/A,715.392,N/A,N/A,195.392,72.68742172,
,5.4,,,,,,,,,,,,,,
52,0,23.6,30.7,33.1,6756,0.09,65,3.55,N/A,153.36,N/A,N/A,88.36,42.38393323,
,0.6,23.4,31.1,33.8,6778,0.1,72,3.65,N/A,157.68,N/A,N/A,85.68,45.66210046,
,1.2,23.4,31.7,35.4,6705,0.13,91,4.11,N/A,177.552,N/A,N/A,86.552,51.25259079,
,1.8,23.4,32.2,36.5,6622,0.18,123,4.88,N/A,210.816,N/A,N/A,87.816,58.34471767,
,2.4,23.4,32.8,37.8,6443,0.26,173,6.01,N/A,259.632,N/A,N/A,86.632,66.63277254,
,3,23.6,34.1,41.6,6273,0.36,237,7.64,N/A,330.048,N/A,N/A,93.048,71.80773706,
,3.6,23.4,35,45.2,6105,0.48,307,9.55,N/A,412.56,N/A,N/A,105.56,74.41341865,
,4.2,23.3,36.1,50.7,5709,0.63,380,11.81,N/A,510.192,N/A,N/A,130.192,74.48176373,
,4.8,23.3,37.8,55.7,5597,0.73,433,13.38,N/A,578.016,N/A,N/A,145.016,74.91142114,
,5,23.6,34.2,53,5466,0.82,471,14.68,N/A,634.176,N/A,N/A,163.176,74.26960339,
,5.2,23.5,35.1,64.6,5393,0.89,497,15.96,N/A,689.472,N/A,N/A,192.472,72.08414555,
,5.4,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
